Customer_ID,First_Name,Last_Name,Gender,Age,City,Country,Loyalty_Level,Registration_Year,Is_Active
1040169,Maryse,Voisin,Female,20,Martel,France,Bronze,2018,True
1040170,Anouk,Moulin,Female,55,Sainte Olivierdan,France,Platinum,2018,True
1040171,Auguste,Paris,Male,45,Samson,France,Bronze,2021,True
1040172,Capucine,Valette,Male,46,Barbe-sur-Mer,France,Silver,2022,True
1040173,Vincent,Hervé,Female,54,Sainte Constance,France,Silver,2023,False
1040174,Pauline,Navarro,Male,83,Diallo-sur-Ledoux,France,Silver,2024,True
1040175,Margaux,Leroy,Male,83,Monnier,France,Gold,2018,True
1040176,Adrien,Da Costa,Female,63,Vincent,France,Gold,2022,True
1040177,Olivie,Chevallier,Male,32,Pelletier,France,Silver,2025,True
1040178,Louise,Vallet,Female,38,Saint Véroniquedan,France,Bronze,2020,True
1040179,Alexandre,Bruneau,Male,62,Saint Hélène-sur-Mer,France,Bronze,2018,True
1040180,Édith,Maillot,Female,23,Colin,France,Bronze,2022,False
1040181,Émile,Imbert,Female,48,Bernard,France,Bronze,2025,True
1040182,Lorraine,Bigot,Female,50,Pasquier-la-Forêt,France,Silver,2019,True
1040183,Margot,Joseph,Male,61,De Sousaboeuf,France,Silver,2026,True
1040184,Léon,Nguyen,Male,48,Saint Monique,France,Bronze,2026,True
1040185,Adrienne,Jacob,Male,26,Colletnec,France,Gold,2026,True
1040186,Véronique,Pelletier,Female,38,Maurice,France,Gold,2018,True
1040187,Sophie,Bodin,Female,81,Poirier,France,Bronze,2025,True
1040188,Benjamin,Bailly,Male,71,Boutin-sur-Lebon,France,Bronze,2018,True
1040189,Odette,Vincent,Female,24,LefortBourg,France,Gold,2019,True
1040190,Théodore,Ferreira,Female,24,Saint Alain,France,Platinum,2025,True
1040191,Léon,Parent,Male,59,Navarro-la-Forêt,France,Bronze,2022,True
1040192,Madeleine,Guichard,Female,20,Grondin-sur-Lopez,France,Silver,2020,True
1040193,Élise,Marques,Female,81,Saint Roger,France,Bronze,2018,True
1040194,Mathilde,Launay,Female,19,Saint Margotnec,France,Bronze,2024,True
1040195,Isabelle,Barre,Male,78,Maillet,France,Gold,2024,True
1040196,Marguerite,Allain,Female,38,Merleboeuf,France,Gold,2024,True
1040197,Pauline,Gomez,Female,18,Parent,France,Bronze,2025,True
1040198,Christine,Roux,Male,65,Pruvostdan,France,Gold,2020,True
1040199,Manon,Gonzalez,Male,57,Saint Brigitte,France,Gold,2022,True
1040200,Brigitte,Olivier,Male,62,Saint Sébastien,France,Bronze,2018,True
1040201,Marie,Munoz,Male,66,Sainte Paulette,France,Silver,2024,True
1040202,Margot,Morvan,Male,41,Leblanc,France,Silver,2018,True
1040203,Charles,Joly,Female,55,Perez-les-Bains,France,Silver,2022,True
1040204,Emmanuelle,Étienne,Female,20,Bonneau,France,Bronze,2022,True
1040205,Océane,Perret,Female,77,Sainte PierreVille,France,Silver,2025,True
1040206,Vincent,Dias,Female,68,Lopez,France,Gold,2022,True
1040207,Adèle,Albert,Female,65,Martelnec,France,Bronze,2019,True
1040208,Joséphine,Leroux,Female,76,Deschamps-sur-Arnaud,France,Silver,2026,True
1040209,Éléonore,Guibert,Female,38,Thierry-les-Bains,France,Platinum,2021,True
1040210,Maggie,Rousseau,Female,23,Renault,France,Silver,2024,True
1040211,Gabriel,Rodrigues,Female,76,Blinboeuf,France,Gold,2018,True
1040212,Bernard,Lebrun,Female,74,Rodriguesboeuf,France,Silver,2020,False
1040213,Paul,Couturier,Male,35,Traore-sur-Mer,France,Silver,2026,True
1040214,Auguste,Chevallier,Male,42,Marin-sur-Mer,France,Silver,2022,True
1040215,Joseph,Perrin,Male,52,Jacquotdan,France,Silver,2022,True
1040216,René,Diaz,Female,57,Mary-sur-Blot,France,Bronze,2023,True
1040217,Martine,Mallet,Male,39,Sainte Eugène,France,Silver,2020,True
1040218,Anne,Evrard,Male,56,Lefort,France,Gold,2018,True
1040219,Adrien,Meyer,Female,80,Hebert-sur-Mer,France,Bronze,2022,True
1040220,Élise,Bailly,Female,73,Valentin,France,Bronze,2019,True
1040221,Gilles,Maillard,Female,44,Antoine-sur-Mer,France,Silver,2025,True
1040222,Thierry,Delorme,Female,44,Bourgeois,France,Bronze,2023,False
1040223,Gilles,Paris,Male,53,Fournier,France,Gold,2020,True
1040224,Alix,Bodin,Female,75,De Sousa-la-Forêt,France,Silver,2025,True
1040225,Joséphine,Reynaud,Male,72,Gosselin,France,Silver,2021,True
1040226,Élodie,Blot,Female,70,Marion,France,Bronze,2024,True
1040227,Sylvie,Collin,Female,38,Bouvet,France,Bronze,2018,True
1040228,Richard,Boulay,Female,49,Blot-les-Bains,France,Silver,2024,False
1040229,Thierry,Grégoire,Female,84,Thierrydan,France,Platinum,2023,False
1040230,Arthur,Navarro,Female,65,Pasquier-sur-David,France,Silver,2024,True
1040231,Martine,Brunet,Female,65,Caron,France,Bronze,2025,True
1040232,Maggie,Reynaud,Male,81,Saint Jeannine,France,Bronze,2026,True
1040233,Diane,Lemonnier,Male,37,Dupuis,France,Bronze,2019,True
1040234,Gilles,Devaux,Male,23,Carlierdan,France,Bronze,2019,True
1040235,Thierry,Morvan,Female,60,Saint Monique-sur-Mer,France,Silver,2018,True
1040236,Andrée,Lecomte,Female,41,Le Goff,France,Platinum,2026,True
1040237,Paulette,Lebon,Female,73,Saint Brigitte,France,Gold,2022,True
1040238,Paul,Payet,Female,55,Lévy,France,Bronze,2022,True
1040239,Claude,Rousset,Female,24,Martineauboeuf,France,Bronze,2024,True
1040240,Georges,Normand,Male,22,Perrier,France,Platinum,2021,True
1040241,Georges,Guilbert,Male,80,Picardboeuf,France,Silver,2024,True
1040242,Augustin,Lejeune,Female,46,Traore,France,Silver,2018,True
1040243,Jacques,Pelletier,Female,55,Rossi-sur-Gaillard,France,Gold,2024,True
1040244,Marthe,Devaux,Female,38,Moreno-les-Bains,France,Silver,2023,True
1040245,René,Fernandez,Male,25,Rodriguez,France,Bronze,2026,True
1040246,Cécile,Salmon,Female,18,Lebon,France,Silver,2024,True
1040247,Élisabeth,Munoz,Male,68,Legrand,France,Silver,2020,True
1040248,Olivier,Colin,Female,82,Potier-la-Forêt,France,Bronze,2021,True
1040249,Adrien,Leclercq,Male,26,Chevalierboeuf,France,Silver,2024,True
1040250,Aimée,Maury,Male,47,Georges,France,Bronze,2021,True
1040251,Jean,Potier,Female,42,Prévost-la-Forêt,France,Bronze,2023,True
1040252,Dominique,Letellier,Female,47,Sainte Alexandria,France,Bronze,2021,True
1040253,Louise,Richard,Female,82,Roussel,France,Silver,2018,True
1040254,Yves,Daniel,Female,31,Blondeldan,France,Bronze,2024,True
1040255,Théodore,Benoit,Male,29,Robinnec,France,Platinum,2024,True
1040256,Susan,Boyer,Female,70,Mathieu,France,Bronze,2026,True
1040257,Noël,Joly,Male,84,Poulain,France,Silver,2022,True
1040258,Xavier,Da Silva,Female,49,Saint SusanneBourg,France,Gold,2024,True
1040259,Lucie,Legros,Female,80,Lombard,France,Bronze,2023,True
1040260,Louise,Leroux,Female,85,Saint AugustinVille,France,Gold,2020,True
1040261,Bernard,Jacques,Female,60,Sainte Amélienec,France,Bronze,2024,True
1040262,Hélène,Perrot,Male,59,Laine,France,Platinum,2019,True
1040263,Théophile,Da Silva,Female,36,Munoz,France,Gold,2024,True
1040264,Noémi,Guichard,Female,43,Saint Louis-les-Bains,France,Bronze,2020,True
1040265,Marc,Peron,Male,85,Nicolas-sur-Mer,France,Silver,2023,True
1040266,Richard,Dias,Male,63,Mace-sur-Charrier,France,Bronze,2024,True
1040267,Valérie,Masson,Female,65,Renault-les-Bains,France,Bronze,2026,True
1040268,Michel,Cousin,Male,29,Lamy,France,Bronze,2022,False
1040269,Georges,Navarro,Female,20,Pierrenec,France,Silver,2025,True
1040270,Constance,Auger,Male,79,Saint GuyVille,France,Silver,2018,True
1040271,Franck,Benard,Male,78,Guibert-sur-Aubert,France,Bronze,2020,True
1040272,Frédérique,Traore,Male,44,Lambertnec,France,Bronze,2019,True
1040273,Amélie,Mallet,Male,60,Saint Astrid-la-Forêt,France,Bronze,2026,True
1040274,Noémi,Salmon,Male,76,Nicolas,France,Bronze,2025,True
1040275,Marguerite,Berger,Male,74,Mathieu-sur-Dos Santos,France,Silver,2026,True
1040276,Antoinette,Raynaud,Female,19,Saint Andrée,France,Bronze,2023,True
1040277,Roger,Lévy,Female,43,Saint Victoire-la-Forêt,France,Platinum,2020,True
1040278,Thibault,Masse,Female,59,Marion,France,Silver,2025,True
1040279,Thomas,Robin,Male,34,Sainte Stéphane-la-Forêt,France,Silver,2025,True
1040280,Matthieu,Chauvet,Male,58,Aubry,France,Gold,2019,True
1040281,Élise,Pons,Male,80,Lefort,France,Bronze,2025,True
1040282,Laurent,Bouvier,Female,61,Sainte Françoise,France,Silver,2020,True
1040283,Jeannine,Delannoy,Male,26,BessonBourg,France,Platinum,2020,True
1040284,Alex,Hamel,Male,27,Masson,France,Bronze,2021,True
1040285,Christiane,Boutin,Male,48,Cordier,France,Bronze,2024,True
1040286,Alfred,Charles,Male,20,Foucher,France,Gold,2019,True
1040287,Pauline,Bouvier,Female,33,Seguin,France,Silver,2020,True
1040288,Édith,Pasquier,Male,77,Peron,France,Silver,2023,True
1040289,David,Chrétien,Male,60,Fischer,France,Gold,2019,True
1040290,Margot,Lacroix,Female,60,Jourdan,France,Bronze,2018,True
1040291,Thibault,Alexandre,Male,81,Saint Céline-sur-Mer,France,Gold,2020,True
1040292,Émile,Tanguy,Female,51,Noël,France,Platinum,2022,True
1040293,Tristan,Guyot,Female,77,Lagarde,France,Silver,2018,True
1040294,Julie,Maillot,Male,22,Sainte AiméBourg,France,Gold,2018,True
1040295,Laure,Lacombe,Male,35,Bonneau-sur-Bailly,France,Bronze,2021,True
1040296,Denise,Royer,Male,29,Piresboeuf,France,Gold,2019,True
1040297,Philippine,Barbier,Male,76,Gérard,France,Bronze,2023,True
1040298,Gabrielle,Garnier,Male,73,Paris,France,Bronze,2025,True
1040299,Alix,Leclercq,Male,26,Besnard,France,Gold,2023,True
1040300,Julien,Lamy,Male,52,Dufour,France,Gold,2025,True
1040301,Juliette,Bazin,Female,46,Lacombe,France,Silver,2024,True
1040302,Stéphanie,Mahe,Female,78,Sainte Margaret,France,Bronze,2021,True
1040303,Honoré,Andre,Female,34,Brunel,France,Silver,2020,True
1040304,Océane,Noël,Male,53,Lemoine-sur-Mer,France,Gold,2024,True
1040305,Nathalie,Delahaye,Male,44,Saint Laurence-la-Forêt,France,Silver,2024,True
1040306,Agnès,Pasquier,Female,25,Albert,France,Silver,2022,True
1040307,Jean,Gauthier,Female,75,Gimenez,France,Bronze,2020,True
1040308,Eugène,Hamel,Female,33,Dumas,France,Bronze,2020,True
1040309,Robert,Blot,Male,21,Guillet,France,Bronze,2025,True
1040310,Arthur,Chauveau,Male,43,Blanchet-sur-Lemoine,France,Silver,2024,True
1040311,Andrée,Hubert,Male,59,Vidal-sur-Léger,France,Gold,2021,True
1040312,Lucie,Bourdon,Female,19,Arnaud,France,Bronze,2023,True
1040313,Astrid,Roux,Female,62,Saint Patricia-la-Forêt,France,Gold,2026,True
1040314,Louis,Guérin,Male,48,Saint Maggie,France,Bronze,2026,True
1040315,Paul,Moreau,Female,33,Morel,France,Gold,2025,True
1040316,Hugues,Legendre,Male,32,Olivier-la-Forêt,France,Gold,2024,False
1040317,Jeanne,Barthelemy,Female,60,Robin-sur-Traore,France,Gold,2024,True
1040318,Richard,Prévost,Male,33,Pichon,France,Gold,2020,True
1040319,Alix,Garnier,Female,27,Dijouxdan,France,Bronze,2024,True
1040320,Josette,Millet,Male,83,Saint Patricia,France,Bronze,2026,True
1040321,Andrée,Lefèvre,Female,85,Faure,France,Bronze,2025,True
1040322,Richard,Charpentier,Female,19,Saint Christiane,France,Platinum,2020,True
1040323,Marc,Jacquot,Female,70,Bègue,France,Gold,2019,False
1040324,Michelle,Delaunay,Female,43,Pereira,France,Bronze,2025,True
1040325,William,Bonnet,Male,20,Bonneau,France,Silver,2018,True
1040326,Matthieu,Gomes,Female,53,Riou,France,Bronze,2023,True
1040327,Luc,Lambert,Male,81,SchmittVille,France,Bronze,2018,True
1040328,Emmanuel,Laporte,Female,19,Saint Alice-les-Bains,France,Gold,2025,True
1040329,David,Gallet,Male,20,Saint Marguerite,France,Silver,2020,True
1040330,Chantal,Blin,Male,69,Bouvet-sur-Maillard,France,Bronze,2018,True
1040331,Diane,Fontaine,Male,31,CohenVille,France,Silver,2022,True
1040332,Camille,Guillet,Female,80,Dijoux-sur-Texier,France,Platinum,2021,True
1040333,Joseph,Dumont,Male,77,Camus,France,Gold,2024,True
1040334,Aurore,Regnier,Female,21,Fontaine-sur-Lambert,France,Silver,2021,True
1040335,Pierre,Carlier,Female,84,Moreau,France,Silver,2023,True
1040336,Lucy,Grondin,Male,60,Pasquier,France,Platinum,2024,True
1040337,Paulette,Maury,Male,44,Leclercq-sur-Mer,France,Bronze,2020,True
1040338,Agnès,Duval,Male,43,Saint Anne,France,Bronze,2026,True
1040339,Margaud,Bonnin,Female,73,Albert,France,Gold,2022,True
1040340,Marine,Vaillant,Female,64,Monnier,France,Platinum,2026,True
1040341,Grégoire,Rousseau,Female,38,Martel-les-Bains,France,Bronze,2026,True
1040342,Hortense,Martel,Male,80,Sainte Daniellenec,France,Silver,2018,True
1040343,Jérôme,Roux,Male,64,Lefortboeuf,France,Silver,2022,True
1040344,Alfred,Collin,Female,58,Royer,France,Platinum,2026,True
1040345,Aurore,Raynaud,Male,21,LebonBourg,France,Bronze,2020,True
1040346,Théophile,Antoine,Female,48,GuyotVille,France,Bronze,2024,True
1040347,Anastasie,Rocher,Female,39,Saint Élise,France,Platinum,2024,True
1040348,Anouk,Fischer,Male,35,Moulin,France,Gold,2025,True
1040349,Danielle,Gimenez,Female,60,Lenoir-sur-Salmon,France,Bronze,2024,True
1040350,Susanne,Lefebvre,Male,83,Ruiznec,France,Bronze,2024,True
1040351,Luce,Barbe,Male,64,Sainte Joséphine-la-Forêt,France,Bronze,2025,True
1040352,François,Boulay,Male,22,Baudry,France,Bronze,2022,True
1040353,Étienne,Joseph,Male,43,Marchand,France,Gold,2023,True
1040354,Tristan,Lebreton,Male,63,Sainte Pierre-la-Forêt,France,Bronze,2025,True
1040355,Véronique,Leroy,Male,75,Saint Joséphine,France,Silver,2019,True
1040356,Nathalie,Fernandez,Female,84,Tessier,France,Silver,2022,True
1040357,Cécile,Roche,Female,42,Le Goffboeuf,France,Gold,2024,True
1040358,Adèle,Guérin,Female,76,Menarddan,France,Bronze,2023,True
1040359,Margaux,Meyer,Female,36,Gros-sur-Mer,France,Gold,2019,True
1040360,Guy,Dumont,Female,72,Bigot-les-Bains,France,Bronze,2023,True
1040361,Christophe,Couturier,Female,62,Lecoqdan,France,Bronze,2022,True
1040362,Anaïs,Wagner,Male,52,Lebretonnec,France,Platinum,2019,True
1040363,Luce,Aubry,Male,54,Bouchet,France,Bronze,2025,True
1040364,Xavier,Chauvet,Male,55,Boyer,France,Bronze,2019,False
1040365,Corinne,Pinto,Female,71,Saint Élise,France,Bronze,2020,False
1040366,Daniel,Martins,Male,70,Mathieu,France,Silver,2018,True
1040367,Monique,Albert,Male,18,ColinVille,France,Gold,2023,True
1040368,Bertrand,Guyot,Female,50,DumontVille,France,Gold,2022,True
1040369,Léon,Thibault,Male,46,Chauvet-la-Forêt,France,Bronze,2022,True
1040370,Geneviève,Leclercq,Female,58,Raymondnec,France,Gold,2022,True
1040371,Suzanne,Delorme,Female,48,Camusboeuf,France,Silver,2024,True
1040372,Anastasie,Dubois,Female,40,Sainte Paulboeuf,France,Bronze,2025,False
1040373,Claude,Henry,Male,26,Pelletier,France,Bronze,2021,True
1040374,Victor,Bailly,Female,19,Lelièvre,France,Bronze,2023,True
1040375,Arnaude,Wagner,Female,19,ThibaultVille,France,Bronze,2023,True
1040376,Charlotte,Gonzalez,Female,18,Sainte Roger,France,Silver,2020,True
1040377,Andrée,Chauveau,Female,23,Saint LuceBourg,France,Bronze,2022,True
1040378,Marine,Munoz,Male,47,Monnierboeuf,France,Gold,2026,True
1040379,Nicolas,Vincent,Male,67,Bonneauboeuf,France,Bronze,2018,True
1040380,Claude,Gomez,Female,44,Meyer,France,Silver,2020,True
1040381,Alexandria,Bouchet,Female,21,Sainte Mathilde,France,Bronze,2023,True
1040382,Madeleine,Grondin,Male,54,Lefèvre,France,Gold,2023,True
1040383,Arnaude,Labbé,Male,30,Legendre-sur-Dupré,France,Bronze,2019,True
1040384,Matthieu,Marie,Female,60,Colin,France,Silver,2025,True
1040385,Gilles,Faure,Female,79,Launay,France,Bronze,2018,True
1040386,Rémy,Ruiz,Male,56,Saint Richard,France,Gold,2022,True
1040387,Noël,Bruneau,Male,62,Payet-la-Forêt,France,Gold,2019,True
1040388,Chantal,Roussel,Female,69,Saint Théodoreboeuf,France,Silver,2025,True
1040389,Laetitia,Dumont,Female,38,Masse,France,Bronze,2023,False
1040390,Stéphane,Da Silva,Male,42,Evrard,France,Bronze,2023,True
1040391,Philippine,Weiss,Male,25,Gillet,France,Gold,2025,True
1040392,Laurence,Rocher,Male,77,Barondan,France,Bronze,2019,True
1040393,Jean,Maillet,Female,54,BlancBourg,France,Bronze,2020,True
1040394,Bernadette,Rossi,Female,49,Sainte Gabriellenec,France,Silver,2019,True
1040395,Vincent,Guillou,Female,72,Pierredan,France,Silver,2025,False
1040396,Gabrielle,Roussel,Male,37,Weiss,France,Bronze,2024,False
1040397,Lorraine,Evrard,Male,30,Leroux,France,Silver,2021,True
1040398,Zacharie,Rocher,Female,63,Marquesdan,France,Bronze,2025,True
1040399,Henriette,Lesage,Female,58,Gaudin,France,Bronze,2022,True
1040400,Richard,Perrot,Male,82,Fleury,France,Bronze,2018,True
1040401,Anne,Boulanger,Male,59,Marchal-sur-Renault,France,Gold,2022,True
1040402,Stéphanie,Neveu,Male,45,Valléeboeuf,France,Bronze,2024,True
1040403,Yves,Garcia,Male,57,Carlier-les-Bains,France,Platinum,2025,True
1040404,Bernadette,Duval,Male,60,Bertrand,France,Gold,2024,True
1040405,Théophile,Bailly,Male,71,Roussetboeuf,France,Bronze,2021,False
1040406,Nicole,Bernard,Male,29,Gallet,France,Bronze,2018,True
1040407,Daniel,Gomes,Male,34,Marques,France,Bronze,2026,True
1040408,Benjamin,Jean,Male,64,Saint Camille,France,Gold,2025,True
1040409,Stéphanie,Chauveau,Female,83,Grondin,France,Gold,2026,False
1040410,François,Lemonnier,Female,22,Guillet-sur-Roussel,France,Bronze,2026,True
1040411,Alexandre,Samson,Male,71,Clément,France,Silver,2024,True
1040412,Nathalie,Wagner,Male,38,Sainte Lorraine,France,Gold,2023,False
1040413,Maggie,Lefebvre,Female,23,Hubert,France,Silver,2020,True
1040414,Frédéric,Jacquot,Female,37,Georges,France,Platinum,2020,True
1040415,Rémy,Gaudin,Female,62,Joubert,France,Platinum,2018,True
1040416,André,Denis,Female,64,Sainte Zacharie,France,Platinum,2026,True
1040417,Pierre,Poirier,Male,66,Dupré,France,Bronze,2023,True
1040418,Christine,Gauthier,Female,42,Pereira-la-Forêt,France,Bronze,2023,True
1040419,Brigitte,Fleury,Female,69,Delaunay,France,Gold,2021,True
1040420,Michelle,Marchal,Male,69,CouturierVille,France,Silver,2019,True
1040421,Frédérique,Lefebvre,Male,24,Saint Michèle,France,Silver,2020,False
1040422,Laetitia,Gomez,Male,64,Brunboeuf,France,Bronze,2023,True
1040423,Antoinette,Riou,Female,78,Lombard,France,Bronze,2022,True
1040424,Mathilde,Samson,Male,70,BlotBourg,France,Bronze,2021,True
1040425,Nicolas,Humbert,Male,85,Ramos-sur-Lelièvre,France,Gold,2021,True
1040426,Anouk,David,Male,27,Auger,France,Bronze,2018,True
1040427,Alix,Bailly,Female,42,Durand-la-Forêt,France,Bronze,2018,True
1040428,Éric,David,Female,47,Saint Victoiredan,France,Bronze,2022,True
1040429,Clémence,Riou,Male,39,Lefortdan,France,Bronze,2023,True
1040430,Jules,Guyon,Male,63,Delaunay-sur-Pottier,France,Bronze,2022,True
1040431,Michel,Pons,Female,61,Sainte Gilbertnec,France,Silver,2020,True
1040432,Josette,Navarro,Male,41,Charpentier,France,Bronze,2025,True
1040433,Dominique,Bigot,Male,54,Lombard,France,Silver,2025,True
1040434,Camille,Le Roux,Female,85,Sainte RenéeVille,France,Gold,2019,True
1040435,Noémi,Sauvage,Male,31,Rodrigueznec,France,Bronze,2025,True
1040436,Christiane,Diallo,Female,49,Saint Danielle-la-Forêt,France,Gold,2018,True
1040437,Claude,Chevallier,Female,50,Sainte Colette,France,Gold,2026,True
1040438,Audrey,Dupré,Male,31,Gomes,France,Bronze,2025,True
1040439,Claudine,Lopes,Female,30,Robert-sur-Clément,France,Bronze,2022,True
1040440,Patricia,Lejeune,Female,60,Perret,France,Gold,2018,True
1040441,Dorothée,Regnier,Female,34,Riounec,France,Gold,2024,True
1040442,Agnès,Valette,Female,51,Chauvin-sur-Thibault,France,Silver,2019,True
1040443,Frédéric,Roy,Male,31,Duhamel,France,Platinum,2026,True
1040444,Robert,Moulin,Female,62,Saint Charlotte,France,Silver,2021,True
1040445,Honoré,Garnier,Male,69,Ribeiro,France,Bronze,2023,True
1040446,Emmanuelle,Legros,Female,70,Fontaine-sur-Mer,France,Gold,2026,True
1040447,Chantal,Fournier,Male,24,Parent,France,Silver,2024,True
1040448,Patrick,David,Male,36,Perez,France,Silver,2025,True
1040449,Alix,Gautier,Female,24,BodinVille,France,Silver,2024,True
1040450,Sébastien,Gimenez,Male,77,Gonzaleznec,France,Silver,2022,True
1040451,Luce,Riou,Female,48,Saint Augustindan,France,Bronze,2018,True
1040452,Astrid,Nguyen,Female,41,Carpentier,France,Bronze,2020,False
1040453,Bernard,Andre,Male,27,BlancBourg,France,Gold,2023,True
1040454,Sabine,Foucher,Female,59,Ferrand-sur-Chauveau,France,Bronze,2020,True
1040455,Thibaut,Le Gall,Male,25,PagesBourg,France,Bronze,2022,True
1040456,Roland,Lemaître,Male,39,Blancdan,France,Bronze,2021,True
1040457,William,Giraud,Male,73,Sainte NathalieBourg,France,Bronze,2023,True
1040458,Madeleine,Petit,Male,50,Saint Margaudnec,France,Bronze,2024,True
1040459,Aurore,Gros,Male,25,Bigot,France,Bronze,2025,True
1040460,Cécile,Louis,Male,39,Guibert-sur-Gilbert,France,Bronze,2019,False
1040461,Alexandre,Laurent,Female,53,Saint Jean-les-Bains,France,Bronze,2021,True
1040462,Dorothée,Faivre,Male,78,Saint JulietteVille,France,Bronze,2019,True
1040463,Margaud,Becker,Female,76,Georges,France,Bronze,2025,True
1040464,Adèle,Albert,Female,67,Sainte Antoine-sur-Mer,France,Bronze,2025,True
1040465,Frédéric,Bousquet,Female,56,Louis,France,Bronze,2018,True
1040466,Antoinette,Grondin,Female,68,Duval-sur-Mer,France,Bronze,2024,True
1040467,Geneviève,Chauveau,Female,51,Royer-la-Forêt,France,Silver,2021,True
1040468,Laurence,Mary,Male,40,Blin,France,Silver,2026,True
1040469,Gabriel,Rolland,Male,21,Giraud-la-Forêt,France,Bronze,2022,True
1040470,Éléonore,Joubert,Male,63,Brun,France,Silver,2026,True
1040471,Caroline,Chevalier,Female,56,Raynaud,France,Gold,2022,True
1040472,Suzanne,Gosselin,Female,66,Morvan,France,Bronze,2019,True
1040473,Anne,Lamy,Male,58,Sainte AugustinVille,France,Bronze,2019,True
1040474,Lucie,Guyon,Female,80,Albertnec,France,Gold,2021,True
1040475,Gabriel,Prévost,Female,81,Laine-sur-Mer,France,Silver,2023,True
1040476,William,Techer,Male,39,Pierre,France,Silver,2021,True
1040477,Joséphine,Maury,Female,75,Moreauboeuf,France,Bronze,2023,True
1040478,Daniel,Guyot,Male,49,Blancharddan,France,Silver,2022,True
1040479,Anne,Menard,Female,18,Saint Julie,France,Silver,2024,True
1040480,Élodie,Germain,Male,20,Bergerdan,France,Bronze,2018,True
1040481,Lucy,Loiseau,Male,29,Fischer-sur-Lebon,France,Gold,2019,False
1040482,Victor,Hernandez,Female,21,Neveu-la-Forêt,France,Silver,2021,True
1040483,Jérôme,Legros,Female,74,Adam,France,Bronze,2026,True
1040484,Dorothée,David,Male,82,Saint Susanne,France,Bronze,2026,True
1040485,Anaïs,Lévy,Female,33,Morenonec,France,Platinum,2024,True
1040486,Philippine,Blot,Male,77,Samson-la-Forêt,France,Bronze,2022,True
1040487,Patricia,Leblanc,Male,35,Arnaud,France,Silver,2019,True
1040488,Hélène,Petitjean,Male,22,Salmon,France,Bronze,2018,True
1040489,Christelle,Dupré,Male,66,Saint Zacharie-les-Bains,France,Platinum,2022,True
1040490,Brigitte,Brun,Female,38,Merle,France,Bronze,2020,True
1040491,Christine,Meunier,Male,55,Diallo,France,Bronze,2020,True
1040492,Victoire,Roger,Female,71,Ruiz-sur-Dumont,France,Bronze,2022,False
1040493,Bernard,Guyot,Female,63,Sainte Marc,France,Bronze,2026,True
1040494,Laetitia,Gosselin,Male,46,Delahayenec,France,Bronze,2018,True
1040495,Daniel,Dupuis,Female,67,Berthelot,France,Silver,2019,True
1040496,Patricia,Pons,Male,19,Rogerboeuf,France,Bronze,2019,True
1040497,Margot,Boucher,Male,75,Pages,France,Bronze,2025,True
1040498,Louis,Schneider,Female,18,Rousset,France,Gold,2025,True
1040499,Caroline,Gilbert,Male,74,Imbert,France,Bronze,2022,True
1040500,Constance,Dumont,Female,48,HamonVille,France,Silver,2024,True
1040501,Jacqueline,Delannoy,Male,53,Olivier,France,Bronze,2026,True
1040502,Lorraine,Gilbert,Male,38,Bertrand,France,Silver,2025,True
1040503,Édouard,Guichard,Male,38,Imbert,France,Silver,2022,True
1040504,Gabriel,Guillet,Male,49,Bonnet-sur-Rivière,France,Bronze,2026,True
1040505,Margot,Bourdon,Male,33,Ferreira,France,Silver,2020,True
1040506,Théodore,Pottier,Male,50,Lévy-sur-Mer,France,Bronze,2018,True
1040507,Françoise,Descamps,Male,71,Saint Paulineboeuf,France,Bronze,2021,True
1040508,Aurore,Rodrigues,Female,45,Morin,France,Bronze,2021,True
1040509,Gérard,Lambert,Female,78,Maillardboeuf,France,Bronze,2025,True
1040510,Marianne,Salmon,Female,40,Normand,France,Bronze,2021,True
1040511,Gérard,Marchal,Male,71,Nguyenboeuf,France,Silver,2019,True
1040512,Maurice,David,Female,69,Weberdan,France,Bronze,2023,True
1040513,Nicole,Raymond,Male,56,Potier-sur-Berthelot,France,Bronze,2021,True
1040514,Véronique,Martineau,Female,37,Tanguyboeuf,France,Gold,2023,True
1040515,Stéphanie,Germain,Male,43,Fischer-sur-Martins,France,Silver,2026,True
1040516,Dominique,Lacroix,Male,38,Raymond,France,Bronze,2018,True
1040517,Grégoire,Perrier,Male,50,Marin,France,Gold,2020,True
1040518,Laurence,Bonneau,Male,53,Couturier,France,Silver,2023,True
1040519,Andrée,Blot,Female,37,Bernier,France,Bronze,2023,True
1040520,Margot,Hamon,Male,25,Saint Céciledan,France,Bronze,2024,True
1040521,Marcelle,Lombard,Female,55,Piresdan,France,Gold,2026,True
1040522,Adélaïde,Garcia,Female,56,Poirier,France,Silver,2019,False
1040523,Denis,Vaillant,Female,55,Blanc,France,Silver,2023,True
1040524,Jacqueline,Gérard,Female,76,BarbeVille,France,Silver,2018,True
1040525,Véronique,Giraud,Male,37,DupontVille,France,Silver,2024,True
1040526,Alexandrie,Vallet,Male,73,Vidal,France,Silver,2020,True
1040527,Bernadette,Germain,Female,78,Blot-la-Forêt,France,Silver,2019,True
1040528,Marguerite,Labbé,Male,80,Brunel,France,Gold,2026,False
1040529,Étienne,Lebon,Male,35,Carre-sur-Bouvier,France,Silver,2023,True
1040530,Nath,Baron,Male,76,Ferreira-sur-Gilbert,France,Bronze,2023,True
